query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_1902	NIL0316	PER	WB	N	N	N
EDL14_ENG_1903	NIL0506	PER	NW	Y	Y	N
EDL14_ENG_1904	NIL0507	PER	DF	N	N	N
EDL14_ENG_1905	E0629641	PER	NW	N	Y	N
EDL14_ENG_1906	NIL0508	ORG	NW	N	Y	N
EDL14_ENG_1907	E0475482	GPE	WB	Y	N	N
EDL14_ENG_1908	E0194507	ORG	WB	N	N	N
EDL14_ENG_1909	E0411083	PER	DF	N	N	N
EDL14_ENG_1910	E0273282	PER	DF	N	Y	N
EDL14_ENG_1911	NIL0509	PER	DF	N	N	Y
EDL14_ENG_1912	NIL0510	PER	DF	Y	Y	N
EDL14_ENG_1913	NIL0397	PER	WB	N	N	Y
EDL14_ENG_1914	NIL0511	GPE	NW	Y	Y	N
EDL14_ENG_1915	NIL0506	PER	NW	Y	Y	N
EDL14_ENG_1916	E0760005	PER	WB	Y	N	N
EDL14_ENG_1917	NIL0156	PER	DF	Y	N	Y
EDL14_ENG_1918	NIL0374	PER	DF	N	N	Y
EDL14_ENG_1919	NIL0017	ORG	WB	Y	N	N
EDL14_ENG_1920	E0763767	PER	DF	N	Y	N
EDL14_ENG_1921	NIL0512	PER	WB	N	Y	N
EDL14_ENG_1922	E0383367	PER	WB	Y	Y	N
EDL14_ENG_1923	E0174204	PER	DF	N	Y	N
EDL14_ENG_1924	NIL0513	ORG	WB	N	N	N
EDL14_ENG_1925	E0147604	ORG	DF	N	Y	N
EDL14_ENG_1926	NIL0514	ORG	WB	N	N	N
EDL14_ENG_1927	E0505048	GPE	NW	N	N	N
EDL14_ENG_1928	E0597018	PER	WB	N	Y	N
EDL14_ENG_1929	NIL0515	PER	DF	Y	Y	Y
EDL14_ENG_1931	NIL0516	ORG	WB	N	N	N
EDL14_ENG_1932	NIL0132	GPE	WB	N	Y	N
EDL14_ENG_1933	NIL0517	PER	NW	N	N	N
EDL14_ENG_1934	NIL0182	PER	NW	Y	Y	N
EDL14_ENG_1935	E0793722	GPE	WB	N	N	N
EDL14_ENG_1937	E0166832	PER	NW	N	N	N
EDL14_ENG_1938	NIL0252	PER	DF	N	N	Y
EDL14_ENG_1939	NIL0518	ORG	WB	Y	Y	N
EDL14_ENG_1940	E0326355	GPE	WB	N	N	N
EDL14_ENG_1941	E0685180	GPE	WB	N	Y	N
EDL14_ENG_1942	E0307391	ORG	WB	N	N	N
EDL14_ENG_1943	E0516634	PER	WB	N	Y	N
EDL14_ENG_1944	NIL0519	PER	DF	Y	Y	Y
EDL14_ENG_1945	NIL0403	PER	DF	N	N	Y
EDL14_ENG_1946	NIL0520	PER	WB	N	Y	N
EDL14_ENG_1947	NIL0358	PER	NW	Y	Y	N
EDL14_ENG_1948	E0679687	GPE	WB	N	Y	N
EDL14_ENG_1949	E0401466	GPE	WB	N	N	N
EDL14_ENG_1950	E0550909	GPE	WB	N	N	N
EDL14_ENG_1951	NIL0521	PER	WB	N	N	Y
EDL14_ENG_1952	E0546884	ORG	DF	N	N	N
EDL14_ENG_1953	NIL0452	PER	WB	N	N	Y
EDL14_ENG_1954	NIL0065	PER	DF	N	N	Y
EDL14_ENG_1955	E0699886	PER	NW	N	Y	N
EDL14_ENG_1956	E0719130	ORG	DF	N	N	N
EDL14_ENG_1957	NIL0252	PER	DF	N	N	Y
EDL14_ENG_1958	E0172970	PER	WB	N	N	N
EDL14_ENG_1959	E0258887	ORG	WB	N	Y	N
EDL14_ENG_1960	E0530900	GPE	NW	N	N	N
EDL14_ENG_1961	E0456892	PER	NW	N	N	N
EDL14_ENG_1962	NIL0005	PER	DF	N	N	Y
EDL14_ENG_1963	NIL0522	PER	WB	N	N	Y
EDL14_ENG_1964	NIL0523	PER	DF	Y	Y	Y
EDL14_ENG_1965	NIL0028	GPE	WB	N	N	N
EDL14_ENG_1966	E0422686	PER	DF	N	Y	N
EDL14_ENG_1967	NIL0524	PER	NW	N	N	N
EDL14_ENG_1968	NIL0364	PER	WB	Y	Y	N
EDL14_ENG_1969	NIL0525	PER	WB	Y	Y	N
EDL14_ENG_1970	E0401466	GPE	NW	N	N	N
EDL14_ENG_1971	E0455080	PER	NW	N	N	N
EDL14_ENG_1972	E0679687	GPE	WB	N	N	N
EDL14_ENG_1973	E0049109	PER	WB	N	Y	N
EDL14_ENG_1974	E0564682	PER	NW	N	N	N
EDL14_ENG_1975	E0716206	PER	DF	N	Y	N
EDL14_ENG_1976	E0731783	PER	DF	N	N	N
EDL14_ENG_1977	NIL0526	PER	WB	N	N	N
EDL14_ENG_1978	NIL0469	PER	WB	N	N	N
EDL14_ENG_1979	NIL0074	ORG	NW	Y	Y	N
EDL14_ENG_1980	NIL0527	PER	DF	N	N	Y
EDL14_ENG_1981	E0550909	GPE	WB	N	N	N
EDL14_ENG_1982	NIL0115	GPE	WB	Y	Y	N
EDL14_ENG_1983	E0295927	PER	DF	N	Y	N
EDL14_ENG_1984	NIL0338	ORG	NW	Y	Y	N
EDL14_ENG_1985	NIL0153	PER	DF	N	N	Y
EDL14_ENG_1986	NIL0528	PER	DF	Y	Y	N
EDL14_ENG_1987	NIL0529	ORG	WB	Y	Y	N
EDL14_ENG_1988	NIL0250	PER	WB	N	Y	N
EDL14_ENG_1989	E0448848	PER	DF	N	N	N
EDL14_ENG_1990	E0566375	PER	DF	N	N	N
EDL14_ENG_1991	E0409422	ORG	WB	N	Y	N
EDL14_ENG_1992	E0199103	GPE	WB	Y	Y	N
EDL14_ENG_1993	NIL0530	PER	DF	N	N	Y
EDL14_ENG_1994	NIL0531	PER	DF	N	N	Y
EDL14_ENG_1995	E0484023	PER	NW	N	Y	N
EDL14_ENG_1996	E0401466	GPE	DF	N	Y	N
EDL14_ENG_1997	E0203366	GPE	NW	Y	Y	N
EDL14_ENG_1998	E0300002	PER	DF	N	N	N
EDL14_ENG_1999	E0061746	PER	DF	N	N	N
EDL14_ENG_2000	NIL0040	PER	WB	N	N	N
EDL14_ENG_2001	NIL0177	PER	WB	N	N	Y
EDL14_ENG_2002	E0285627	PER	WB	Y	Y	N
EDL14_ENG_2003	E0793722	GPE	WB	N	N	N
EDL14_ENG_2004	E0314338	PER	WB	N	Y	N
EDL14_ENG_2005	E0551950	ORG	WB	Y	N	N
EDL14_ENG_2006	E0817700	PER	WB	N	Y	N
EDL14_ENG_2007	NIL0532	PER	DF	N	N	Y
EDL14_ENG_2008	NIL0526	PER	WB	Y	Y	N
EDL14_ENG_2009	E0773407	ORG	DF	N	N	N
EDL14_ENG_2010	E0601466	ORG	NW	N	N	N
EDL14_ENG_2011	NIL0533	PER	WB	N	N	N
EDL14_ENG_2012	NIL0329	PER	WB	N	Y	N
EDL14_ENG_2013	E0131077	PER	DF	N	N	N
EDL14_ENG_2014	E0802223	PER	DF	N	Y	N
EDL14_ENG_2015	NIL0534	PER	WB	N	N	Y
EDL14_ENG_2016	E0385556	ORG	NW	N	Y	N
EDL14_ENG_2017	NIL0535	GPE	WB	N	Y	N
EDL14_ENG_2018	NIL0094	PER	DF	N	N	Y
EDL14_ENG_2019	NIL0536	PER	WB	Y	Y	N
EDL14_ENG_2020	E0718219	ORG	NW	N	Y	N
EDL14_ENG_2021	E0199423	ORG	DF	Y	Y	N
EDL14_ENG_2022	NIL0073	PER	WB	N	N	N
EDL14_ENG_2023	NIL0255	PER	DF	N	N	Y
EDL14_ENG_2024	NIL0537	ORG	NW	N	N	N
EDL14_ENG_2025	NIL0297	PER	NW	N	Y	N
EDL14_ENG_2026	E0066984	PER	NW	Y	Y	N
EDL14_ENG_2027	NIL0538	PER	WB	N	N	N
EDL14_ENG_2028	NIL0193	ORG	WB	Y	N	N
EDL14_ENG_2029	NIL0418	ORG	WB	Y	N	N
EDL14_ENG_2030	E0597018	PER	WB	N	N	N
EDL14_ENG_2031	NIL0164	PER	DF	N	N	Y
EDL14_ENG_2032	E0338923	ORG	WB	N	N	N
EDL14_ENG_2033	NIL0108	GPE	WB	N	Y	N
EDL14_ENG_2034	E0596701	GPE	WB	N	N	N
EDL14_ENG_2035	NIL0153	PER	DF	N	N	Y
EDL14_ENG_2036	NIL0539	PER	WB	N	N	Y
EDL14_ENG_2037	NIL0338	ORG	NW	Y	Y	N
EDL14_ENG_2038	NIL0540	PER	WB	N	Y	N
EDL14_ENG_2039	NIL0491	PER	NW	Y	Y	N
EDL14_ENG_2040	E0739132	GPE	NW	N	N	N
EDL14_ENG_2041	E0401466	GPE	NW	N	Y	N
EDL14_ENG_2042	NIL0541	PER	NW	Y	Y	N
EDL14_ENG_2043	E0510258	PER	DF	N	N	N
EDL14_ENG_2045	NIL0542	PER	NW	Y	Y	N
EDL14_ENG_2046	E0751532	GPE	DF	N	Y	N
EDL14_ENG_2047	E0566375	PER	NW	N	N	N
EDL14_ENG_2048	NIL0282	PER	NW	N	N	N
EDL14_ENG_2049	NIL0107	ORG	NW	Y	Y	N
EDL14_ENG_2050	E0095210	GPE	NW	Y	Y	N
EDL14_ENG_2051	NIL0442	ORG	NW	Y	Y	N
EDL14_ENG_2052	E0440357	PER	DF	N	N	N
EDL14_ENG_2053	NIL0543	PER	WB	N	N	Y
EDL14_ENG_2054	E0258848	PER	DF	Y	Y	N
EDL14_ENG_2055	NIL0080	ORG	NW	Y	Y	N
EDL14_ENG_2056	NIL0388	PER	NW	Y	Y	N
EDL14_ENG_2057	NIL0107	ORG	NW	Y	Y	N
EDL14_ENG_2058	NIL0423	PER	DF	N	N	Y
EDL14_ENG_2059	NIL0069	PER	DF	N	N	Y
EDL14_ENG_2060	NIL0544	PER	WB	N	N	Y
EDL14_ENG_2061	E0382887	GPE	DF	N	N	N
EDL14_ENG_2062	NIL0545	GPE	NW	N	N	N
EDL14_ENG_2063	E0760005	PER	WB	Y	N	N
EDL14_ENG_2064	E0514805	PER	NW	N	N	N
EDL14_ENG_2065	E0597018	PER	WB	N	Y	N
EDL14_ENG_2066	E0759363	PER	DF	N	Y	N
EDL14_ENG_2067	NIL0546	ORG	WB	Y	Y	N
EDL14_ENG_2068	E0344691	PER	NW	Y	Y	N
EDL14_ENG_2069	E0174204	PER	DF	N	N	N
EDL14_ENG_2070	NIL0547	GPE	WB	N	N	N
EDL14_ENG_2071	NIL0112	PER	WB	N	N	Y
EDL14_ENG_2072	E0282225	PER	DF	N	N	N
EDL14_ENG_2073	E0517322	PER	WB	N	Y	N
EDL14_ENG_2074	E0315505	PER	DF	N	Y	N
EDL14_ENG_2075	NIL0548	ORG	NW	Y	Y	N
EDL14_ENG_2076	NIL0126	PER	WB	N	N	Y
EDL14_ENG_2077	E0407827	PER	NW	N	N	N
EDL14_ENG_2078	E0350699	PER	DF	N	N	N
EDL14_ENG_2079	NIL0125	PER	WB	N	N	Y
EDL14_ENG_2080	E0373950	GPE	WB	N	N	N
EDL14_ENG_2081	NIL0549	PER	NW	N	Y	N
EDL14_ENG_2082	NIL0055	ORG	WB	Y	Y	N
EDL14_ENG_2083	NIL0519	PER	DF	N	N	Y
EDL14_ENG_2084	E0384509	GPE	WB	N	Y	N
EDL14_ENG_2085	E0748134	ORG	WB	N	N	N
EDL14_ENG_2086	NIL0108	GPE	WB	Y	Y	N
EDL14_ENG_2087	NIL0170	GPE	WB	N	N	N
EDL14_ENG_2088	NIL0156	PER	DF	N	Y	Y
EDL14_ENG_2089	E0401466	GPE	NW	N	Y	N
EDL14_ENG_2090	NIL0004	PER	DF	N	N	Y
EDL14_ENG_2091	E0673283	GPE	WB	N	N	N
EDL14_ENG_2092	E0505890	ORG	NW	N	N	N
EDL14_ENG_2094	E0140976	PER	DF	N	Y	N
EDL14_ENG_2095	NIL0550	PER	WB	N	N	Y
EDL14_ENG_2096	E0627737	ORG	NW	N	N	N
EDL14_ENG_2097	NIL0253	PER	WB	N	N	N
EDL14_ENG_2098	NIL0551	PER	DF	Y	N	Y
EDL14_ENG_2099	E0447693	ORG	WB	N	Y	N
EDL14_ENG_2100	NIL0552	PER	NW	N	Y	N
EDL14_ENG_2101	NIL0553	PER	WB	N	N	N
EDL14_ENG_2102	E0557250	PER	DF	N	Y	N
EDL14_ENG_2103	E0196112	PER	DF	Y	Y	N
EDL14_ENG_2104	E0101654	PER	DF	N	N	N
EDL14_ENG_2105	NIL0007	PER	DF	N	N	Y
EDL14_ENG_2106	E0307101	PER	DF	Y	Y	N
EDL14_ENG_2107	E0597018	PER	WB	Y	N	N
EDL14_ENG_2108	NIL0260	GPE	DF	N	Y	N
EDL14_ENG_2109	E0642032	GPE	NW	N	N	N
EDL14_ENG_2110	NIL0554	GPE	NW	N	Y	N
EDL14_ENG_2111	E0216799	PER	DF	N	N	N
EDL14_ENG_2112	E0454796	PER	WB	N	Y	N
EDL14_ENG_2113	E0158073	PER	DF	N	Y	N
EDL14_ENG_2114	NIL0031	PER	DF	Y	Y	Y
EDL14_ENG_2115	E0514805	PER	NW	N	Y	N
EDL14_ENG_2116	E0499290	PER	DF	Y	Y	N
EDL14_ENG_2117	E0122370	PER	DF	N	Y	N
EDL14_ENG_2118	E0383874	PER	WB	N	Y	N
EDL14_ENG_2119	E0622747	PER	NW	N	N	N
EDL14_ENG_2120	NIL0555	ORG	NW	Y	Y	N
EDL14_ENG_2121	E0273299	GPE	NW	N	N	N
EDL14_ENG_2122	E0759363	PER	DF	N	Y	N
EDL14_ENG_2123	E0024541	ORG	WB	N	Y	N
EDL14_ENG_2124	NIL0556	ORG	WB	N	N	N
EDL14_ENG_2125	NIL0040	PER	WB	N	N	N
EDL14_ENG_2126	NIL0191	ORG	NW	Y	Y	N
EDL14_ENG_2127	E0256599	PER	DF	N	N	N
EDL14_ENG_2128	NIL0557	PER	DF	Y	Y	N
EDL14_ENG_2129	NIL0358	PER	NW	Y	Y	N
EDL14_ENG_2130	NIL0009	PER	WB	N	N	Y
EDL14_ENG_2131	NIL0558	PER	DF	Y	Y	N
EDL14_ENG_2132	NIL0112	PER	WB	N	N	Y
EDL14_ENG_2133	E0238625	ORG	NW	N	Y	N
EDL14_ENG_2134	E0514805	PER	NW	N	N	N
EDL14_ENG_2135	NIL0004	PER	DF	N	N	Y
EDL14_ENG_2136	NIL0064	PER	DF	N	N	Y
EDL14_ENG_2137	E0607903	PER	NW	N	Y	N
EDL14_ENG_2138	NIL0451	ORG	WB	Y	Y	N
EDL14_ENG_2139	E0790856	PER	DF	N	Y	N
EDL14_ENG_2140	E0643772	PER	WB	N	Y	N
EDL14_ENG_2141	E0622747	PER	NW	N	N	N
EDL14_ENG_2142	E0442571	PER	DF	N	Y	N
EDL14_ENG_2143	E0686996	ORG	WB	Y	Y	N
EDL14_ENG_2144	E0641833	PER	NW	N	Y	N
EDL14_ENG_2145	NIL0559	ORG	NW	N	Y	N
EDL14_ENG_2146	NIL0107	ORG	NW	Y	Y	N
EDL14_ENG_2148	NIL0056	PER	DF	N	N	Y
EDL14_ENG_2149	E0772477	ORG	WB	N	N	N
EDL14_ENG_2150	E0667344	GPE	NW	N	N	N
EDL14_ENG_2151	NIL0005	PER	DF	N	N	Y
EDL14_ENG_2152	NIL0560	PER	DF	Y	Y	N
EDL14_ENG_2153	NIL0252	PER	DF	N	N	Y
EDL14_ENG_2154	NIL0330	PER	DF	Y	N	Y
EDL14_ENG_2155	NIL0401	PER	DF	N	N	Y
EDL14_ENG_2156	E0511707	ORG	WB	N	N	N
EDL14_ENG_2157	E0351249	GPE	WB	N	N	N
EDL14_ENG_2158	E0811943	PER	DF	N	N	N
EDL14_ENG_2159	E0777095	ORG	DF	N	Y	N
EDL14_ENG_2160	E0807166	PER	DF	N	Y	N
EDL14_ENG_2161	NIL0561	PER	WB	N	N	Y
EDL14_ENG_2162	E0742724	PER	NW	N	N	N
EDL14_ENG_2163	E0203366	GPE	NW	N	Y	N
EDL14_ENG_2164	E0176758	GPE	NW	N	N	N
EDL14_ENG_2165	NIL0325	PER	DF	N	N	Y
EDL14_ENG_2166	E0338923	ORG	WB	N	Y	N
EDL14_ENG_2167	NIL0562	PER	DF	N	N	N
EDL14_ENG_2168	E0679687	GPE	NW	N	N	N
EDL14_ENG_2169	E0641833	PER	NW	N	Y	N
EDL14_ENG_2170	NIL0242	PER	WB	N	N	N
EDL14_ENG_2171	E0533047	GPE	NW	N	N	N
EDL14_ENG_2172	NIL0186	GPE	NW	N	N	N
EDL14_ENG_2173	NIL0281	GPE	NW	N	N	N
EDL14_ENG_2174	E0305910	PER	NW	N	N	N
EDL14_ENG_2175	E0607285	PER	DF	Y	Y	N
EDL14_ENG_2176	E0496842	ORG	NW	N	N	N
EDL14_ENG_2178	NIL0190	ORG	WB	N	Y	N
EDL14_ENG_2179	E0558935	ORG	WB	N	N	N
EDL14_ENG_2180	E0162833	GPE	NW	N	N	N
EDL14_ENG_2181	NIL0563	PER	WB	N	Y	N
EDL14_ENG_2182	NIL0168	PER	WB	N	N	Y
EDL14_ENG_2183	E0590896	PER	NW	N	N	N
EDL14_ENG_2184	E0396327	PER	DF	N	N	N
EDL14_ENG_2185	E0103833	PER	DF	N	Y	N
EDL14_ENG_2187	NIL0564	GPE	NW	N	N	N
EDL14_ENG_2188	E0502372	ORG	NW	N	N	N
EDL14_ENG_2189	E0024541	ORG	WB	N	Y	N
EDL14_ENG_2190	NIL0341	GPE	NW	N	N	N
EDL14_ENG_2191	NIL0565	PER	DF	N	N	Y
EDL14_ENG_2192	NIL0566	PER	WB	N	N	Y
EDL14_ENG_2193	NIL0052	ORG	WB	N	Y	N
EDL14_ENG_2194	E0576592	ORG	NW	N	N	N
EDL14_ENG_2195	NIL0567	PER	DF	Y	Y	Y
EDL14_ENG_2196	E0790856	PER	DF	N	Y	N
EDL14_ENG_2197	E0100324	PER	DF	N	Y	N
EDL14_ENG_2198	NIL0014	PER	WB	Y	N	N
EDL14_ENG_2199	NIL0568	GPE	NW	N	Y	N
EDL14_ENG_2200	E0553654	ORG	DF	N	Y	N
EDL14_ENG_2201	NIL0569	ORG	WB	N	Y	N
EDL14_ENG_2202	NIL0467	PER	WB	Y	Y	Y
EDL14_ENG_2203	E0557250	PER	DF	N	N	N
EDL14_ENG_2204	NIL0570	PER	WB	Y	N	N
EDL14_ENG_2205	E0275663	ORG	WB	N	Y	N
EDL14_ENG_2206	NIL0319	PER	WB	N	N	N
EDL14_ENG_2207	E0290954	GPE	DF	N	N	N
EDL14_ENG_2208	NIL0571	ORG	DF	N	N	N
EDL14_ENG_2209	NIL0572	PER	WB	Y	Y	Y
EDL14_ENG_2210	NIL0573	PER	WB	N	N	N
EDL14_ENG_2211	E0338923	ORG	WB	N	N	N
EDL14_ENG_2212	NIL0028	GPE	NW	N	N	N
EDL14_ENG_2213	NIL0574	ORG	WB	N	N	N
EDL14_ENG_2214	NIL0128	PER	DF	N	N	Y
EDL14_ENG_2215	E0066984	PER	NW	Y	Y	N
EDL14_ENG_2216	E0441696	GPE	NW	Y	Y	N
EDL14_ENG_2218	NIL0575	PER	WB	N	Y	N
EDL14_ENG_2219	E0338738	GPE	NW	N	N	N
EDL14_ENG_2220	E0396327	PER	DF	N	N	N
EDL14_ENG_2221	NIL0121	ORG	WB	N	N	N
EDL14_ENG_2222	E0769300	GPE	WB	N	N	N
EDL14_ENG_2223	E0187777	GPE	WB	N	Y	N
EDL14_ENG_2224	NIL0576	PER	DF	N	N	N
EDL14_ENG_2225	E0733348	PER	NW	N	N	N
EDL14_ENG_2226	NIL0107	ORG	WB	N	Y	N
EDL14_ENG_2227	E0389613	PER	NW	N	Y	N
EDL14_ENG_2228	NIL0577	PER	NW	N	Y	N
EDL14_ENG_2229	NIL0104	GPE	DF	N	Y	N
EDL14_ENG_2230	E0532399	PER	DF	N	N	N
EDL14_ENG_2231	E0773603	PER	DF	N	N	N
EDL14_ENG_2232	NIL0578	PER	DF	N	N	Y
EDL14_ENG_2233	NIL0252	PER	DF	N	N	Y
EDL14_ENG_2234	E0576592	ORG	NW	N	N	N
EDL14_ENG_2235	NIL0085	PER	WB	N	Y	N
EDL14_ENG_2236	NIL0579	PER	WB	N	N	N
EDL14_ENG_2237	E0744182	PER	WB	Y	Y	N
EDL14_ENG_2238	E0585369	GPE	WB	N	Y	N
EDL14_ENG_2239	NIL0138	GPE	WB	N	N	N
EDL14_ENG_2241	NIL0580	ORG	NW	N	Y	N
EDL14_ENG_2243	E0174204	PER	DF	N	Y	N
EDL14_ENG_2244	E0240157	GPE	NW	N	Y	N
EDL14_ENG_2245	E0763152	PER	WB	N	N	N
EDL14_ENG_2246	E0525761	GPE	NW	N	N	N
EDL14_ENG_2247	E0443211	PER	DF	N	Y	N
EDL14_ENG_2248	NIL0581	ORG	NW	Y	Y	N
EDL14_ENG_2249	E0140969	PER	WB	Y	Y	N
EDL14_ENG_2250	NIL0582	PER	DF	Y	N	N
EDL14_ENG_2251	E0258848	PER	DF	Y	Y	N
EDL14_ENG_2252	E0585259	ORG	NW	Y	Y	N
EDL14_ENG_2253	E0355139	ORG	WB	N	Y	N
EDL14_ENG_2254	E0337436	PER	DF	N	N	N
EDL14_ENG_2255	E0679508	ORG	DF	N	N	N
EDL14_ENG_2256	NIL0307	PER	DF	N	N	Y
EDL14_ENG_2257	E0525761	GPE	NW	N	N	N
EDL14_ENG_2258	E0616582	GPE	NW	N	N	N
EDL14_ENG_2259	NIL0583	ORG	NW	N	Y	N
EDL14_ENG_2260	NIL0143	ORG	WB	Y	N	N
EDL14_ENG_2261	E0626434	GPE	WB	N	N	N
EDL14_ENG_2262	E0525081	PER	NW	N	Y	N
EDL14_ENG_2263	E0658319	GPE	DF	N	N	N
EDL14_ENG_2264	E0558935	ORG	WB	N	N	N
EDL14_ENG_2265	NIL0128	PER	DF	N	N	Y
EDL14_ENG_2267	E0705785	GPE	NW	N	N	N
EDL14_ENG_2268	E0679687	GPE	NW	N	N	N
EDL14_ENG_2269	NIL0584	ORG	NW	N	Y	N
EDL14_ENG_2270	E0751669	PER	NW	N	N	N
EDL14_ENG_2271	NIL0585	PER	WB	N	Y	N
EDL14_ENG_2272	NIL0586	PER	NW	N	Y	N
EDL14_ENG_2273	E0066984	PER	NW	Y	Y	N
EDL14_ENG_2274	NIL0060	PER	DF	N	N	Y
EDL14_ENG_2275	E0572853	GPE	WB	N	N	N
EDL14_ENG_2276	E0561392	PER	DF	N	N	N
EDL14_ENG_2277	NIL0395	PER	DF	N	N	Y
EDL14_ENG_2278	NIL0587	PER	WB	Y	Y	N
EDL14_ENG_2279	E0679687	GPE	WB	N	Y	N
EDL14_ENG_2280	NIL0126	PER	WB	N	N	Y
EDL14_ENG_2281	NIL0588	PER	DF	N	N	Y
EDL14_ENG_2283	E0037522	GPE	DF	N	N	N
EDL14_ENG_2284	E0538995	GPE	NW	N	Y	N
EDL14_ENG_2285	E0116532	GPE	WB	N	N	N
EDL14_ENG_2286	E0082980	PER	NW	N	N	N
EDL14_ENG_2287	E0005282	PER	DF	N	N	N
EDL14_ENG_2288	E0240157	GPE	NW	N	Y	N
EDL14_ENG_2289	NIL0589	PER	DF	N	N	Y
EDL14_ENG_2290	NIL0590	PER	WB	N	N	N
EDL14_ENG_2291	E0135610	PER	NW	N	Y	N
EDL14_ENG_2292	NIL0526	PER	WB	Y	N	N
EDL14_ENG_2293	NIL0591	ORG	NW	N	Y	N
EDL14_ENG_2294	NIL0108	GPE	WB	Y	Y	N
EDL14_ENG_2295	E0108458	PER	NW	N	N	N
EDL14_ENG_2296	E0338923	ORG	WB	N	Y	N
EDL14_ENG_2297	NIL0103	PER	WB	Y	N	Y
EDL14_ENG_2298	NIL0040	PER	WB	N	Y	N
EDL14_ENG_2299	E0742724	PER	NW	N	N	N
EDL14_ENG_2300	NIL0262	PER	DF	N	N	Y
EDL14_ENG_2301	E0127187	GPE	DF	N	N	N
EDL14_ENG_2302	NIL0592	PER	DF	Y	Y	N
EDL14_ENG_2303	E0455080	PER	NW	N	N	N
EDL14_ENG_2304	E0742724	PER	NW	N	N	N
EDL14_ENG_2305	NIL0593	GPE	NW	N	N	N
EDL14_ENG_2306	NIL0029	PER	WB	Y	N	Y
EDL14_ENG_2307	E0299270	PER	DF	N	N	N
EDL14_ENG_2308	E0154659	ORG	WB	N	N	N
EDL14_ENG_2309	NIL0463	ORG	NW	Y	Y	N
EDL14_ENG_2310	NIL0552	PER	NW	N	Y	N
EDL14_ENG_2311	NIL0260	GPE	WB	N	N	N
EDL14_ENG_2312	NIL0335	PER	WB	Y	N	N
EDL14_ENG_2313	NIL0132	GPE	NW	N	N	N
EDL14_ENG_2314	NIL0279	ORG	WB	Y	N	N
EDL14_ENG_2315	E0240157	GPE	WB	N	N	N
EDL14_ENG_2316	E0742724	PER	NW	N	N	N
EDL14_ENG_2317	NIL0594	PER	DF	N	N	Y
EDL14_ENG_2318	E0698870	GPE	NW	N	Y	N
EDL14_ENG_2319	NIL0448	ORG	WB	Y	Y	N
EDL14_ENG_2320	E0035380	PER	DF	N	N	N
EDL14_ENG_2321	NIL0595	PER	DF	N	N	Y
EDL14_ENG_2322	NIL0060	PER	DF	N	N	Y
EDL14_ENG_2323	NIL0205	PER	DF	N	N	Y
EDL14_ENG_2324	NIL0260	GPE	WB	N	N	N
EDL14_ENG_2325	E0161565	GPE	DF	N	N	N
EDL14_ENG_2326	E0024541	ORG	WB	N	Y	N
EDL14_ENG_2327	E0479710	PER	WB	N	N	N
EDL14_ENG_2328	E0562104	PER	DF	N	Y	N
EDL14_ENG_2329	NIL0026	PER	NW	N	N	N
EDL14_ENG_2330	E0123881	PER	DF	N	Y	N
EDL14_ENG_2332	NIL0596	PER	NW	Y	Y	N
EDL14_ENG_2333	E0679687	GPE	WB	N	N	N
EDL14_ENG_2334	NIL0597	ORG	WB	Y	N	N
EDL14_ENG_2335	E0679687	GPE	WB	Y	N	N
EDL14_ENG_2336	E0553654	ORG	DF	N	Y	N
EDL14_ENG_2337	E0142144	PER	WB	N	Y	N
EDL14_ENG_2338	E0784459	ORG	NW	N	N	N
EDL14_ENG_2339	E0690220	GPE	DF	N	Y	N
EDL14_ENG_2340	NIL0333	PER	NW	Y	Y	N
EDL14_ENG_2341	E0338923	ORG	WB	N	Y	N
EDL14_ENG_2342	NIL0598	PER	DF	N	N	Y
EDL14_ENG_2343	E0525761	GPE	NW	N	N	N
EDL14_ENG_2344	E0339153	GPE	NW	N	N	N
EDL14_ENG_2345	E0797690	PER	WB	N	N	N
EDL14_ENG_2346	E0800701	PER	NW	N	N	N
EDL14_ENG_2347	E0566375	PER	DF	N	N	N
EDL14_ENG_2348	NIL0599	PER	WB	N	Y	N
EDL14_ENG_2349	E0787907	GPE	WB	N	N	N
EDL14_ENG_2350	E0149263	GPE	DF	N	Y	N
EDL14_ENG_2351	E0401466	GPE	NW	N	N	N
EDL14_ENG_2352	E0763217	GPE	NW	N	Y	N
EDL14_ENG_2353	E0578237	GPE	NW	N	N	N
EDL14_ENG_2354	E0302113	ORG	WB	N	N	N
EDL14_ENG_2355	E0340753	ORG	DF	N	N	N
EDL14_ENG_2356	NIL0161	PER	NW	N	Y	N
EDL14_ENG_2357	NIL0432	PER	DF	N	N	Y
EDL14_ENG_2358	NIL0086	PER	WB	N	N	N
EDL14_ENG_2360	E0620647	PER	NW	N	N	N
EDL14_ENG_2361	NIL0104	GPE	WB	Y	Y	N
EDL14_ENG_2362	E0269955	PER	WB	N	Y	N
EDL14_ENG_2364	NIL0091	PER	DF	N	N	Y
EDL14_ENG_2365	E0713045	ORG	NW	N	N	N
EDL14_ENG_2367	NIL0600	PER	WB	N	N	Y
EDL14_ENG_2368	E0572941	PER	DF	N	Y	N
EDL14_ENG_2369	NIL0511	GPE	NW	N	Y	N
EDL14_ENG_2370	E0793722	GPE	WB	N	N	N
EDL14_ENG_2371	E0346306	PER	NW	N	Y	N
